ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
20214,180000,53,2,1,2,27,1,2,2,2,0,0,5892,4824,3784,3089,2715,1821,0,3089,0,1521,0,347,0
20215,180000,83,2,1,2,30,1,-1,0,0,-1,-1,0,3095,7843,13084,926,711,3095,5000,6022,2566,711,2419,0
20216,180000,53,2,3,1,56,-1,-1,-1,-1,-1,-1,440,440,440,440,440,440,440,440,440,440,440,440,0
20217,30000,77,2,3,3,52,1,2,2,2,-1,-1,10033,6486,7064,2890,2500,3280,0,3192,0,2500,3280,0,0
20218,280000,18,1,2,1,53,0,0,0,0,0,-1,278127,42518,31900,21342,11500,2000,1700,1500,1400,2000,2000,2900,0
20219,80000,69,2,5,1,50,2,0,0,0,0,0,115027,118188,117725,118100,60745,54509,6000,5500,4356,3000,2100,5000,0
20220,80000,44,2,2,2,32,0,0,0,0,0,0,16007,19643,23213,27547,31151,37673,5000,5000,6000,5000,8000,10000,0
20221,50000,71,2,1,2,30,0,0,0,0,0,0,31205,23646,24418,25938,27067,28193,2000,2000,2000,1500,1500,1500,0
20222,20000,60,1,3,2,51,-2,-2,-2,-2,-2,-2,21353,20736,20000,0,0,0,0,38,0,0,0,0,0
20223,50000,56,2,1,2,52,-1,0,0,0,0,-1,28594,33080,29233,23340,-300,31031,5000,3000,1000,0,31331,0,0
20224,100000,62,1,3,1,30,0,0,0,2,0,0,50512,49374,51644,45920,21659,10861,2000,5138,75,1032,32,15127,0
20225,500000,86,1,1,1,62,1,-2,-2,-2,-1,-1,0,0,0,0,1981,1700,0,0,0,1981,1700,13969,0
20226,70000,47,1,3,1,64,0,0,0,0,0,0,62188,62848,56718,47191,45959,47635,3000,2200,1700,1700,2441,2000,0
20227,130000,57,2,1,1,36,-1,-1,-1,-1,-1,-1,9164,4603,5000,1500,0,390,4605,5000,1500,0,390,5874,0
20228,150000,32,1,1,1,40,0,0,0,0,-1,0,123548,94995,52874,64269,73351,68257,4221,3094,30454,100049,5098,30242,0
20229,570000,62,2,1,2,30,0,0,0,-1,0,-1,323085,303794,243673,74003,57763,50852,50468,33372,74085,290,51107,41791,0
20230,330000,26,2,1,1,36,1,-2,-2,-1,-1,-1,0,0,0,469,150,3661,0,0,469,150,3661,3800,0
20231,10000,61,1,1,2,33,0,0,0,0,0,0,8417,6281,8567,10046,10063,10132,1700,4700,2502,1500,3000,0,0
20232,140000,21,1,2,1,73,0,0,0,0,0,0,135206,135316,134943,135772,138675,137197,5082,5008,5000,6016,5018,5264,0
20233,20000,61,1,2,1,45,2,2,0,0,0,0,21136,20043,20192,19459,36290,19774,11,2505,2000,3000,1203,500,0
20234,180000,51,2,2,2,34,1,2,0,0,0,0,180373,176063,175324,177197,181041,180044,0,7632,6083,6671,7515,6413,0
20235,290000,27,1,2,2,34,0,0,0,0,0,0,14543,12190,14483,16589,18306,22204,2000,3000,3000,3000,5000,3000,0
20236,50000,65,2,3,1,36,0,0,0,0,0,2,45260,46605,47317,48259,50245,50265,2075,1787,1729,2765,1000,2000,0
20237,250000,33,2,1,2,28,0,0,0,0,-1,0,45687,31114,21867,13190,27817,22001,5000,1585,3028,27817,0,0,0
20238,80000,49,2,1,2,29,1,-1,-1,-1,-1,-1,0,416,832,28940,832,0,416,832,28940,832,0,416,0
20239,10000,62,1,2,2,23,2,0,0,0,0,0,8638,8958,9414,9344,9545,9586,1294,1150,480,500,348,402,0
20240,60000,79,2,1,1,29,0,0,0,3,2,2,51855,53220,59244,57889,59017,56637,2200,7000,0,2013,7577,13,0
20241,30000,41,2,3,1,51,1,2,2,0,0,0,30128,31325,29953,30332,29871,28977,2000,0,1962,1395,1000,2000,0
20242,50000,32,1,1,2,37,0,0,0,0,0,0,37774,38492,36453,29700,30167,29613,1976,1564,1170,1055,1052,1022,0
20243,140000,72,1,2,2,30,2,0,0,0,0,0,138421,137456,139977,136207,50464,49430,5000,6003,4771,2103,2000,43557,0
20244,150000,78,2,2,2,50,-2,-2,-2,-2,-2,-2,8478,7890,8958,780,7500,0,7890,8958,780,7500,0,0,0
20245,260000,62,2,1,2,32,-2,-2,-2,-2,-2,-2,-34,6846,1479,173,6326,369,6880,1486,174,6357,370,2500,0
20246,20000,76,2,2,2,26,2,2,0,0,0,0,17368,16801,17789,17419,17628,18125,0,1281,771,640,790,761,0
20247,70000,19,2,2,1,30,0,0,0,0,0,0,8432,9596,10637,11965,12178,13962,1300,1200,1507,1000,2000,1000,0
20248,230000,61,2,2,2,36,-2,-2,-2,-2,-2,-2,140,358,285,219,415,142,358,285,219,416,142,3000,0
20249,80000,22,1,2,2,36,0,0,0,0,0,0,79148,52174,44275,42029,33838,29757,2000,2000,1500,1500,2000,1500,0
20250,30000,66,1,2,3,45,0,-1,-1,0,0,-2,3390,390,780,780,0,0,390,780,0,0,0,0,0
20251,150000,40,2,2,1,40,-1,-1,-1,-1,0,-1,32117,3502,2056,7756,4993,918,3505,2056,7756,0,918,22200,0
20252,230000,87,2,1,1,34,0,0,0,0,0,0,124824,102327,103506,100554,103929,107780,10001,5000,4500,5000,6500,4300,0
20253,170000,42,1,2,1,37,-1,-1,-1,-1,-2,-1,490,-10,4910,0,0,1000,0,4920,0,0,1000,1030,0
20254,110000,81,1,3,1,41,0,0,0,0,0,0,53497,51110,48995,46772,33220,31858,2510,2509,2031,1507,2032,1521,0
20255,330000,68,1,2,1,43,-1,-1,-1,0,0,-1,13200,9843,15440,45033,64723,3784,9863,15440,35033,30000,3874,25349,0
20256,70000,28,2,3,2,24,0,0,0,-1,0,0,8391,10242,11026,2342,2390,0,2000,1000,2342,48,0,0,0
20257,240000,61,2,1,1,41,0,0,0,0,0,0,129776,126395,129371,132218,136003,139798,5000,5000,5000,6000,6000,5098,0
20258,330000,38,2,2,1,29,0,0,0,0,0,0,132702,135972,137289,141844,143470,146596,6972,4989,6844,5470,5596,5577,0
20259,150000,24,1,3,1,49,0,0,0,0,0,0,32866,37293,36772,4521,6452,6742,5028,3000,3000,2000,378,3306,0
20260,20000,27,2,3,1,35,0,0,0,0,0,0,19792,19995,20269,18268,19478,19885,1339,1500,1290,1500,704,882,0
20261,20000,32,1,2,2,33,0,0,0,0,0,0,16128,17441,18589,18607,19892,24338,2000,2000,2001,2001,100,4737,0
20262,160000,62,2,1,2,29,-1,-1,-2,-1,0,0,3097,-707,-2697,2303,6182,1654,0,0,5000,5000,1500,13000,0
20263,50000,56,1,2,2,41,0,0,0,0,0,0,45284,43951,47169,19096,19652,18889,1844,4562,667,847,700,655,0
20264,50000,19,2,2,2,36,0,0,0,0,0,0,37329,32540,26601,27358,28017,28593,1500,1500,1200,1100,1042,1009,0
20265,440000,87,2,1,1,54,2,0,0,0,0,0,276955,198150,183825,185971,189968,193799,8752,8200,6700,7000,6870,7000,0
20266,300000,33,1,1,2,29,-2,-2,-1,-1,-1,-2,0,0,150,3550,0,0,0,150,3550,0,0,0,0
20267,270000,36,2,2,1,27,1,2,0,0,0,0,253072,247521,253024,258109,243331,247504,0,11000,11000,8900,9000,9200,0
20268,420000,83,2,3,1,39,-2,-2,-2,-2,-2,-2,2476,3570,11343,5216,23001,2439,3634,11353,5255,23001,2439,0,0
20269,130000,80,2,3,1,57,0,0,0,0,0,0,125824,80801,81929,41671,42034,32219,4000,4000,3000,2500,1500,2000,0
20270,250000,32,2,3,1,53,1,-1,-1,-1,-1,-1,-13,3823,839,0,1762,0,3836,839,0,1762,0,0,0
20271,50000,30,2,2,2,22,0,0,0,0,0,0,50186,49061,43528,29606,30305,28895,1994,1500,1009,1124,1100,2000,0
20272,210000,36,2,1,1,34,0,0,0,0,0,0,146756,150057,153238,156384,160056,163188,5500,5510,5500,6000,6000,6000,0
20273,160000,59,2,2,2,29,-1,-1,-1,-1,-1,-2,2248,-2,4903,5525,-10,-10,0,4905,5525,10,0,5685,0
20274,250000,26,1,1,2,29,0,0,0,0,0,0,240725,200603,150035,145876,100971,50333,10022,7004,5414,2500,1010,48440,0
20275,80000,25,2,3,1,40,0,0,0,0,0,0,75768,78069,79196,25722,26261,26784,3500,2934,897,929,935,984,0
20276,70000,27,2,3,1,43,2,2,0,-1,0,0,85863,78125,68899,69131,29289,29898,0,1378,70000,1185,1220,1119,0
20277,280000,63,1,1,1,35,0,0,0,0,0,2,59188,146368,244092,210226,177595,153181,100000,101585,90762,50119,282,50436,0
20278,210000,79,2,2,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20279,180000,54,1,2,1,42,0,0,0,0,0,0,27884,28958,29864,30632,31274,32144,1526,1432,1200,1072,1326,704,0
20280,130000,56,2,2,2,25,-1,-1,-1,-1,-1,-1,3639,396,396,396,396,396,396,396,396,396,396,396,0
20281,20000,31,1,1,2,37,0,0,0,0,0,0,66599,67259,69521,16970,17326,17688,2317,2579,606,628,649,623,0
20282,120000,75,2,2,2,35,0,0,0,0,0,0,71708,72047,67080,68660,69411,2855,3200,3000,3700,3500,1000,68074,0
20283,330000,83,1,1,2,65,0,0,0,0,0,0,20727,197441,184973,172124,158958,144889,194000,6710,6223,5671,5274,4657,0
20284,300000,38,1,1,2,32,2,0,0,0,0,0,255299,255607,258394,261024,260672,263894,9106,11000,11009,10000,10000,10000,0
20285,50000,72,2,2,1,26,0,0,0,0,-1,0,49744,40859,20706,-1166,19133,19127,1500,1206,0,20689,697,641,0
20286,20000,37,2,2,2,22,2,2,0,0,0,3,6900,6643,7872,9077,10989,10529,0,1500,1500,2225,0,0,0
20287,30000,34,1,1,2,22,0,-1,0,0,0,2,2949,19689,17681,17113,13368,11739,19689,2092,1500,1500,0,161,0
20288,50000,53,1,2,2,27,0,0,0,-1,2,0,50679,45126,37800,51457,50463,41758,2033,1900,51457,0,1642,1538,0
20289,80000,75,1,2,1,25,0,0,0,0,0,0,77199,79640,48977,49369,49778,50404,3700,1600,1600,1610,1866,1200,0
20290,190000,35,2,1,1,43,2,0,0,0,0,0,191869,193660,174848,124776,92684,100151,7305,6099,4793,3684,12251,1265,0
20291,250000,34,1,3,2,35,-1,-1,-1,-1,-1,-1,29363,4501,27548,1800,11942,4680,4501,27548,1800,11942,4680,0,0
20292,30000,32,2,3,2,26,0,0,0,0,0,0,9014,10406,11427,11935,13084,14206,1700,1500,1000,1500,1500,1500,0
20293,30000,52,1,6,1,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20294,70000,45,1,1,2,27,0,0,0,0,0,0,134781,69502,117846,49535,48247,49040,6012,1936,1874,1740,2000,1800,0
20295,300000,62,2,1,2,35,0,0,0,0,0,0,294344,302638,300159,226705,229739,232942,15000,11311,7941,8412,9000,5258,0
20296,160000,48,2,2,2,45,-2,-2,-2,-2,-2,-2,2057,2147,1945,1934,2045,1938,2147,1945,1934,2056,1938,2544,0
20297,100000,35,2,2,2,34,-1,-1,-1,-1,-1,-2,1919,1831,163,1028,0,0,1831,163,1028,0,0,0,0
20298,240000,78,1,3,2,41,0,0,0,0,0,0,218435,205981,187258,189435,145032,147370,5778,17020,5268,4179,4903,4236,0
20299,20000,40,2,2,1,30,0,0,0,-1,-1,-2,18354,16419,10419,780,0,0,1225,1015,780,0,0,0,0
20300,500000,60,2,1,2,33,0,0,0,0,0,0,48206,45445,43875,34003,33079,28257,2100,1800,1500,1500,2000,10200,0
20301,180000,39,2,3,2,32,0,0,0,0,0,0,4480,7354,6930,6090,2435,2074,3000,3000,2018,1200,1500,3000,0
20302,400000,23,1,1,1,48,-2,-2,-2,-2,-2,-2,3173,4265,8403,9096,28896,52196,4265,8427,9096,28896,52196,396,0
20303,30000,54,2,3,2,24,2,0,0,2,2,0,30279,30428,30485,31012,30402,30195,1500,2700,1300,0,1117,1353,0
20304,400000,86,2,1,1,28,-1,-1,-1,-1,-1,0,8716,211,4168,4049,4566,2578,211,4188,4061,4586,12,3837,0
20305,50000,38,1,1,2,40,1,2,0,0,0,0,25667,26441,27213,28521,28458,29053,1500,1500,1771,1500,1053,1093,0
20306,180000,49,1,2,1,47,0,0,0,0,0,0,84973,89989,94895,98738,127382,155470,6000,6000,5000,30000,30000,20000,0
20307,130000,60,2,2,2,22,0,-1,-1,0,-1,0,8570,527,11249,7816,16578,16129,527,11249,1200,16578,0,33232,0
20308,270000,61,2,2,1,38,0,0,0,0,0,0,60654,59464,54715,51796,53256,59733,3000,3019,5000,5000,10000,10000,0
20309,260000,34,2,1,2,33,-2,-2,-2,-2,-2,-2,2537,2587,3727,1885,2013,3001,2606,3749,1900,2025,3019,2680,0
20310,150000,77,2,1,1,35,0,0,0,0,0,-1,27329,42144,35757,33789,33219,5621,20228,10036,18002,10000,5621,0,0
20311,100000,18,1,1,1,33,0,0,0,2,2,2,34139,38219,42604,44607,45576,46495,5000,5000,3000,2000,1800,1600,0
20312,360000,75,1,2,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20313,130000,29,2,2,2,37,2,0,0,0,0,0,129677,131798,98083,92317,87375,87634,5940,4700,4433,3100,3300,3200,0
20314,80000,31,2,2,1,37,0,0,0,0,0,0,69767,73197,44195,45458,48679,49895,5000,3000,2000,4000,2000,2000,0
20315,340000,34,1,1,2,26,0,0,0,0,0,0,241720,221836,206485,196137,196447,195114,8000,10000,10000,8032,8000,8500,0
20316,500000,47,2,1,2,35,-1,-1,-1,-1,0,-1,22369,14100,24754,21443,13892,11241,14128,24902,21479,11465,11356,66710,0
20317,200000,21,2,2,1,36,0,0,0,0,0,0,198807,200616,202228,198794,203070,161002,10700,8000,7500,8200,10000,29000,0
20318,500000,65,2,1,1,32,-1,-1,-1,-1,0,0,185419,10573,0,282562,288459,293233,10573,0,282562,11000,9572,8928,0
20319,360000,48,2,2,2,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20320,200000,26,2,2,1,50,-2,-2,-2,-2,-2,-2,411,453,348,359,672,1620,453,348,359,672,1620,384,0
20321,20000,83,1,3,2,61,2,0,0,-2,-2,-2,18828,10400,0,0,0,0,1400,0,0,0,0,0,0
20322,210000,82,1,2,1,44,1,2,0,0,0,0,236136,220847,216703,206635,96240,88040,0,9400,5000,2000,1800,10000,0
20323,230000,75,1,2,2,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20324,170000,31,2,2,2,29,0,0,0,0,0,0,47742,45529,42805,38017,39239,39411,2105,2447,1200,3000,2000,1500,0
20325,620000,47,2,1,2,31,0,0,0,0,0,0,569023,562316,475333,473182,481896,513798,23009,20004,20008,14000,35804,250005,0
20326,40000,72,1,2,2,47,2,2,3,2,2,2,52358,54892,53415,51259,47151,46934,4000,0,2000,0,3520,0,0
20327,170000,48,1,2,2,27,0,0,0,0,0,0,169106,141998,134212,133450,127020,123490,5000,5508,5915,3000,4000,4000,0
20328,100000,50,2,2,2,26,2,2,2,2,2,2,30067,36705,35847,37939,38619,37868,7500,0,3500,1600,0,1600,0
20329,160000,47,1,3,2,44,-1,-1,-1,0,-1,-1,325,325,650,325,475,650,325,650,0,475,650,625,0
20330,20000,50,1,1,2,40,0,0,0,0,0,0,20324,18509,20076,20035,14057,0,1500,20000,909,1000,0,0,0
20331,90000,59,2,3,1,41,0,0,0,0,0,0,87240,88519,84573,78617,64344,63417,10000,3519,5014,2679,4600,1000,0
20332,30000,82,2,2,2,23,0,0,0,0,0,2,11284,12294,13320,14031,15593,15201,1503,1529,1240,1802,0,707,0
20333,50000,43,1,1,2,31,0,0,0,0,0,0,50758,49517,49528,44768,40295,33088,2501,2005,1312,1614,1706,0,0
20334,10000,22,1,3,2,43,0,0,0,0,0,0,9545,10443,7329,8343,8508,8686,1117,1125,2139,304,315,345,0
20335,390000,56,2,1,1,40,1,-1,0,0,0,0,30245,227123,211996,210100,206462,203201,236533,38142,15152,38097,23080,15055,0
20336,500000,27,2,2,1,32,-1,0,0,-1,-1,-2,26455,12229,989,2008,-59,11835,7060,1003,2018,59,11894,2,0
20337,130000,81,2,2,1,35,0,0,0,0,0,0,128649,100902,127102,65517,66925,68344,5500,7328,5000,2500,2500,3000,0
20338,200000,66,2,2,2,32,-1,-1,-1,-1,-1,-1,2147,1173,912,1140,293,0,1173,912,1140,293,0,308,0
20339,300000,25,1,3,1,61,0,0,0,0,0,0,269781,275773,282818,289012,123239,123812,10001,11001,12001,10001,5001,5001,0
20340,20000,25,1,2,2,24,0,0,2,0,0,0,19401,20610,19682,19593,20001,19466,3232,0,815,858,832,560,0
20341,100000,88,1,3,2,35,1,2,0,-1,-1,-1,23704,21774,21818,1261,1261,1261,0,2000,1261,1261,1261,1651,0
20342,240000,34,2,1,2,28,0,0,0,0,0,0,237633,200572,189615,197092,201528,197155,7065,6002,10002,7030,6275,8088,0
20343,260000,54,2,2,1,49,-1,-1,-1,0,0,0,8046,2184,15475,10981,8566,4741,2184,15482,2000,3000,1000,5125,0
20344,500000,55,2,1,2,31,0,0,0,0,0,0,258257,247282,197247,188044,210940,201108,25239,18011,13014,45049,20102,89442,0
20345,50000,20,1,2,1,25,0,0,0,0,0,0,49007,48847,47241,47683,46844,47537,1922,2200,2000,1400,2000,2270,0
20346,360000,56,1,1,2,40,-1,3,2,-1,-1,2,499,499,499,13136,9160,2752,0,0,13169,2784,12,14293,0
20347,60000,79,2,2,1,23,0,0,0,2,2,0,58844,43427,30408,30632,30021,30445,2000,4300,1000,0,2000,1500,0
20348,50000,41,1,3,1,41,2,2,2,0,0,0,31303,35716,30087,29610,40736,25690,5700,0,1000,12000,2000,900,0
20349,140000,35,1,2,1,34,0,0,0,0,0,0,32538,36002,40422,44433,28029,32386,4000,5000,5000,5000,5000,10000,0
20350,90000,23,2,3,1,44,0,0,0,0,0,0,94393,93361,91820,48220,45766,43343,3820,3785,1721,1651,1661,2147,0
20351,250000,34,1,3,1,50,0,0,0,0,0,2,254893,258013,263493,268861,274444,290235,9316,9637,9765,10021,20300,10023,0
20352,80000,70,2,1,1,32,1,-2,-1,-1,-1,-1,0,0,1900,7411,1900,0,0,1900,7411,1900,0,0,0
20353,20000,44,2,2,2,23,0,0,0,0,0,0,16575,17629,18552,15562,16308,17034,1327,1250,800,1000,1000,1000,0
20354,90000,43,2,3,1,49,-1,2,2,0,0,0,69380,70886,69402,1332,1604,958,2800,0,0,272,166,3756,0
20355,200000,48,2,1,2,39,0,0,0,0,0,0,155693,158710,133245,131906,135533,137809,6000,5000,4871,5905,5491,5000,0
20356,170000,25,1,1,1,41,-1,-1,-1,0,0,-1,10540,0,9871,9739,66,230,0,9871,0,0,230,23709,0
20357,300000,30,2,2,1,34,0,0,0,0,0,0,86116,83724,80721,79939,58586,14570,3894,2783,3575,1605,1520,0,0
20358,100000,47,2,2,2,28,0,0,0,0,0,0,50697,51813,53416,32422,33177,42560,1959,2545,1513,1268,10000,10000,0
20359,20000,41,1,2,1,39,2,2,2,2,2,2,20591,20284,20645,20750,20300,20482,1500,1000,718,3,1800,0,0
20360,50000,22,2,2,1,41,0,0,0,0,0,0,23064,17783,16315,12225,11184,10133,1281,1214,1155,375,364,354,0
20361,20000,52,1,2,2,23,-1,0,-1,0,0,0,5044,3700,13181,12596,11699,2154,1011,13181,5,1033,1781,305,0
20362,120000,49,2,2,2,40,0,0,0,-2,-2,-2,4180,5100,0,0,0,0,1000,0,0,0,0,0,0
20363,170000,82,2,2,2,25,0,0,0,0,0,0,4360,7927,49946,49464,46476,19417,7000,49008,1000,949,1143,17336,0
20364,50000,39,2,3,2,26,0,0,0,0,0,0,9935,11029,12795,9983,10884,7666,1234,2000,297,1000,307,361,0
20365,360000,77,2,2,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20366,60000,23,2,1,2,23,0,0,2,0,0,0,59423,63347,61183,29052,29087,27296,5500,146,1500,1200,1500,1500,0
20367,280000,49,2,2,2,38,0,0,0,0,0,0,94451,96041,98301,74624,75173,77419,4000,4033,3000,3300,3500,6259,0
20368,100000,29,2,3,1,57,0,0,0,0,0,0,101890,100403,101350,101324,101475,100558,4000,4000,4000,4000,4000,4000,0
20369,120000,55,1,3,2,26,0,0,0,0,0,0,88143,83432,78471,77711,79250,55860,6000,4100,3000,3000,2000,0,0
20370,290000,47,1,1,1,40,0,0,0,0,-1,2,63421,40201,13802,0,2242,1850,1619,4000,0,2242,0,4450,0
20371,100000,80,2,1,2,32,0,-1,0,0,0,0,41531,6120,104346,91025,91120,1777,6157,100000,2017,1822,1777,7748,0
20372,380000,18,2,3,1,46,1,-2,-1,-1,-1,-1,0,0,224,4034,0,2062,0,224,4034,0,2062,0,0
20373,260000,54,1,1,2,36,-2,-2,-2,-2,-2,-2,16751,5877,427,-73,-73,-73,10000,10000,0,0,0,0,0
20374,370000,32,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20375,20000,88,1,1,2,40,0,0,0,0,0,0,13639,14711,15462,16004,16203,16916,1600,1300,800,605,1000,2000,0
20376,210000,61,1,2,1,35,-1,-1,-2,-2,-1,-1,5811,0,0,0,1243,0,0,0,0,1243,0,0,0
20377,170000,20,1,1,2,39,0,0,0,0,0,0,138811,136227,136893,122820,120550,102054,5505,4849,4614,4600,3704,4506,0
20378,280000,38,2,2,2,26,0,0,0,0,0,0,70219,69487,85733,131138,131414,130758,3165,20014,50014,5015,4518,4609,0
20379,230000,34,2,2,1,32,0,0,0,0,0,0,198704,202217,204255,207347,51134,50222,10000,10000,10000,50000,2000,2000,0
20380,200000,76,2,2,1,42,-1,-1,-1,-1,-1,-1,1261,0,2521,6934,2255,3021,0,2521,6935,2255,3021,0,0
20381,130000,52,1,2,2,26,2,2,0,0,0,0,134836,128038,126862,97925,100484,54125,0,5000,3500,4055,10000,50000,0
20382,140000,56,2,1,2,28,0,0,0,0,2,2,123662,124785,128906,137279,140419,142254,4600,6200,12000,5500,5300,0,0
20383,350000,83,2,3,1,36,0,0,0,0,0,0,42548,41593,40375,37959,36416,34875,2000,2000,2000,1200,1200,1500,0
20384,200000,81,2,3,1,34,-2,-2,-2,-1,-1,-1,3600,-4,-4,752,0,2718,4,0,756,0,2718,2722,0
20385,130000,70,2,2,1,29,1,2,2,2,2,2,85342,88063,89895,87577,93136,91551,5000,4100,0,7000,0,7200,0
20386,20000,66,1,2,1,45,0,0,0,0,0,0,19473,19868,16749,17538,13840,7370,1896,1417,1206,284,147,4937,0
20387,130000,57,2,3,1,41,0,0,0,0,0,0,101885,72686,70672,64530,63041,56493,3500,2389,2368,5000,1964,1707,0
20388,30000,58,2,3,2,36,2,2,2,2,2,2,25437,26734,26011,27353,26776,28620,2000,0,2078,0,2291,0,0
20389,210000,44,2,1,2,31,-1,-1,-1,-1,0,0,12618,6313,16488,12900,20108,18378,6344,16560,13024,12541,7091,11414,0
20390,500000,24,2,1,1,36,0,0,0,0,0,0,251931,301458,234316,199360,163408,186618,101458,10009,20071,20000,35565,18000,0
20391,50000,72,2,2,1,25,0,0,0,-1,-1,-1,9587,6583,3243,1691,-1889,2720,1200,1000,1700,0,5679,1600,0
20392,100000,55,2,3,1,39,-2,-2,-2,-2,-2,-2,1890,24105,52262,9920,8633,53312,24105,52282,9920,8633,53312,4589,0
20393,180000,64,1,1,2,31,0,0,0,0,0,0,17426,29047,30572,38043,39441,42652,12000,2000,8043,2000,4000,12500,0
20394,30000,57,2,3,1,53,2,0,0,0,0,0,34775,35946,37685,33305,28305,20371,1733,2452,1072,1089,3101,5000,0
20395,180000,25,1,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20396,170000,67,2,2,2,27,0,0,0,0,0,0,48947,35777,37589,29079,27134,27734,10000,3037,5018,5006,3024,3309,0
20397,360000,39,1,2,1,33,-1,-1,-1,-1,0,0,15299,44439,22637,101497,68960,28399,44730,22751,101691,2233,6138,16113,0
20398,100000,79,1,3,2,32,0,0,0,0,-1,-1,54483,45433,40870,10726,1121,61067,2460,2220,1400,1121,61067,2210,0
20399,230000,86,1,1,1,27,-1,-1,-1,0,0,0,1727,0,8879,8034,8585,7708,0,8879,1100,1000,1000,1000,0
20400,20000,74,2,2,1,26,0,0,0,0,0,0,18141,17718,18058,18623,15692,15215,1600,1700,1509,1000,670,740,0
20401,100000,22,2,2,2,56,-2,-1,2,-1,-1,-1,390,780,390,390,3863,390,780,0,390,3863,390,390,0
20402,80000,58,1,3,2,34,0,0,0,0,0,0,78562,56877,57761,58707,56220,60463,2100,2100,2100,2100,5500,5200,0
20403,260000,63,1,2,2,32,0,0,0,0,0,0,170276,164617,150188,138975,134225,128321,6200,6000,6000,5006,5006,6006,0
20404,160000,44,2,3,2,35,0,0,0,0,0,0,92509,88281,80435,79969,77108,76579,3472,3604,2972,3000,2228,2201,0
20405,20000,61,2,2,1,27,0,0,-1,-1,-2,-2,7286,2160,780,0,0,0,1006,780,0,0,0,0,0
20406,100000,76,1,1,2,32,1,2,2,0,0,0,95794,97390,94110,92823,68136,53170,4000,0,2000,2000,3000,0,0
20407,280000,31,1,3,1,39,-1,-1,-1,0,0,0,1466,1466,25482,24942,23944,23068,1473,25489,1348,816,934,20007,0
20408,50000,64,2,3,1,48,0,0,0,0,0,0,50411,48409,42248,33855,28064,29660,5000,2000,2500,2500,2000,2500,0
20409,90000,54,2,1,2,27,-1,-1,-1,0,0,-2,700,2122,1897,1190,0,0,2122,1897,0,0,0,0,0
20410,70000,65,1,2,2,38,0,0,2,0,0,0,27000,31809,29776,30148,29918,29399,5600,0,1500,1057,2000,1035,0
20411,510000,18,2,1,1,35,0,0,0,0,0,0,62382,55076,113654,104449,95937,96634,5000,70000,3500,4000,3500,5000,0
20412,50000,49,1,1,2,34,0,0,0,0,0,-2,43796,44423,29980,30000,0,0,2100,1200,1000,0,0,0,0
20413,50000,83,1,3,2,46,0,0,0,0,0,0,48060,48923,48924,33778,19492,19582,2326,2000,1235,622,1000,1000,0
20414,140000,33,2,2,1,43,2,2,0,0,0,0,90632,88637,90859,92734,48461,49067,0,4200,4261,2182,1844,1652,0
20415,130000,70,2,1,2,23,0,0,0,0,0,0,102087,101079,93977,94427,89041,89833,4500,4363,3300,3178,3178,3424,0
20416,20000,28,1,2,2,24,0,0,0,0,0,0,17172,18179,19061,20182,19982,19482,1597,1479,1600,400,0,298,0
20417,10000,28,1,2,2,23,0,0,0,0,0,0,10041,9804,10034,6599,6713,3940,2000,1503,1000,2134,79,0,0
20418,390000,87,1,1,2,29,0,0,2,0,0,0,43062,47142,46088,47016,48332,62205,5100,0,2000,2071,15000,2300,0
20419,20000,74,2,2,2,23,0,0,0,0,2,0,13858,15121,16472,18087,17499,17868,1500,1600,2200,0,650,1450,0
20420,200000,84,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20421,80000,40,2,2,1,47,0,0,0,0,0,0,6612,7118,7930,6674,6810,0,1188,1000,133,136,0,1407,0
20422,260000,44,2,1,2,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20423,350000,64,2,1,1,56,-2,-2,-2,-2,-2,-2,8451,36099,5117,6714,18801,13604,36108,5136,6735,18801,13604,7326,0
20424,20000,39,1,1,2,25,0,0,-1,-1,-2,-2,2652,3127,1500,0,0,0,1200,1500,0,0,0,1632,0
20425,580000,54,1,1,2,31,-1,-1,-1,-1,-1,-1,2507,2174,6527,1818,2227,2666,2190,6558,1825,2236,2678,1707,0
20426,380000,79,2,3,1,54,-1,-1,0,0,-1,-1,1630,65757,65201,39281,80561,19302,65757,1628,196,80962,19395,13452,0
